participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.IRB,player.type,player.Q1,player.Q2,player.Q3,player.Q4,player.money_after_wage,player.firms_offer_accepted,player.worker_has_accepted_offer,player.wage_paid,player.transaction_number,player.wage,player.firms_worker_id,player.bid_number,player.number_of_offers_in_round,player.previous_wage,player.previous_bid_number,player.worker_selected_effort,player.worker_effort_level,player.firm_effort_level,player.binary_effort_level,player.effort_cost,player.ECU_payoff,player.ECU_payoff_total,player.accepted_highest_offer,player.bid_placement_of_accepted_offer,player.time_offered,player.time_bought,player.time_to_bought,player.time_to_effort,player.effort_start_time,player.auction_start_time,player.Instructions_Page_Number,player.wrong_string,player.previous_answers,player.worker_has_selected_effort,player.USD_payoff,player.USD_payoff_with_showup,player.First_Name,player.Last_Name,player.has_given_info,player.round_1_payoff,player.round_2_payoff,player.round_3_payoff,player.round_4_payoff,player.round_5_payoff,player.round_6_payoff,player.round_7_payoff,player.round_8_payoff,player.round_9_payoff,player.round_10_payoff,player.round_11_payoff,player.round_12_payoff,group.id_in_subsession,group.bid_number,group.transaction_number,group.highest_bid,group.wage_temp,group.bid_2,group.bid_3,group.bid_4,group.bid_5,group.bid_6,group.group_round_number,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,q0ls0pc3,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,343,1,Worker,29,0,0,,,,,,1,0,0,4,30,8,4,1,,-185,0,0,0.3,Regular,0,29,121,0,,23.77180505,24.15830088,0.386495829,,1757439538,1757439478,1,,,0,4.84,11.84,,,0,21,0,21,21,29,29,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,6,7,n7xj2r3e,,,,,0
2,0fhffl1x,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,369,2,Firm,29,0,0,,,,,,1,0,0,1,30,10,1,1,,-185,0,0,0.3,Regular,0,29,147,0,,3.114487171,6.697293997,3.582806826,,1757439539,1757439478,1,,,0,5.88,12.88,,,0,23,23,23,23,26,29,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,6,7,n7xj2r3e,,,,,0
3,cacvmkz5,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,437,3,,29,0,0,,,,,,1,0,0,3,30,6,3,1,,-185,0,0,0.3,Regular,0,29,217,0,,10.17781711,10.41088414,0.233067036,,1757439538,1757439478,1,,,0,8.68,15.68,,,0,21,57,57,24,29,29,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,6,7,n7xj2r3e,,,,,0
4,urz8l5hw,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,349,4,,73,0,0,,,,,,1,0,0,2,35,5,2,1,,-185,0,0,0.8,Super,0,73,179,0,,7.733522177,7.871642828,0.138120651,,1757439539,1757439478,1,,,0,7.16,14.16,,,0,20,21,20,21,24,73,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,6,7,n7xj2r3e,,,,,0
5,8nctjebg,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,40,5,,-3,0,1,,,,,,0,1,35,2,-1,0,-185,0,,,1,0.8,0,Super,0,-3,43,1,1,,,,1.899878025,1757439539,1757439479,1,,,0,1.72,8.72,,,0,27,0,17,0,2,-3,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,6,7,n7xj2r3e,,,,,0
6,qzvgdryu,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,60,6,,2,0,1,,,,,,0,1,30,3,-1,0,-185,0,,,1,0.3,0,Regular,0,2,58,1,1,,,,5.14501667,1757439539,1757439478,1,,,0,2.32,9.32,,,0,0,17,27,0,12,2,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,6,7,n7xj2r3e,,,,,0
7,joe72x0i,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,79,7,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,0,0,0,,0,0,59,0,,,,,,1757439539,1757439479,1,,,0,2.36,9.36,,,0,32,0,0,27,0,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,6,7,n7xj2r3e,,,,,0
8,m1aq2zo8,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,96,8,,2,0,1,,,,,,0,1,30,4,-1,0,-185,0,,,1,0.3,0,Regular,0,2,88,1,1,,,,3.722431898,1757439538,1757439478,1,,,0,3.52,10.52,,,0,27,0,32,27,0,2,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,6,7,n7xj2r3e,,,,,0
9,cbcvki3x,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.6,1,,,88,9,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,0,0,0,,0,0,78,0,,,,,,1757439539,1757439479,1,,,0,3.12,10.12,,,0,22,22,0,17,17,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,6,7,n7xj2r3e,,,,,0
10,9ify4f6u,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.6,1,,,71,10,,2,0,1,,,,,,0,1,30,1,-1,0,-185,0,,,1,0.3,0,Regular,0,2,75,1,1,,,,3.324193716,1757439539,1757439478,1,,,0,3,10,,,0,0,27,22,22,2,2,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,6,7,n7xj2r3e,,,,,0
1,q0ls0pc3,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,343,1,Worker,29,0,0,,,,,,1,0,0,3,30,8,3,1,,-185,0,0,0.3,Regular,0,29,150,0,,7.390421152,7.562255383,0.17183423,,1757439632,1757439571,1,,,0,6,13,,,0,21,0,21,21,29,29,29,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,7,8,n7xj2r3e,,,,,0
2,0fhffl1x,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,369,2,Firm,29,0,0,,,,,,1,0,0,1,30,10,1,1,,-185,0,0,0.3,Regular,0,29,176,0,,1.781175613,2.327923298,0.546747684,,1757439632,1757439571,1,,,0,7.04,14.04,,,0,23,23,23,23,26,29,29,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,7,8,n7xj2r3e,,,,,0
3,cacvmkz5,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,437,3,,29,0,0,,,,,,1,0,0,4,30,7,4,1,,-185,0,0,0.3,Regular,0,29,246,0,,20.78123546,21.06241894,0.281183481,,1757439632,1757439571,1,,,0,9.84,16.84,,,0,21,57,57,24,29,29,29,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,7,8,n7xj2r3e,,,,,0
4,urz8l5hw,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,349,4,,27,0,0,,,,,,1,0,0,2,35,5,2,1,,-185,0,0,0.3,Regular,0,27,206,0,,2.546621323,2.671591997,0.124970675,,1757439632,1757439572,1,,,0,8.24,15.24,,,0,20,21,20,21,24,73,27,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,7,8,n7xj2r3e,,,,,0
5,8nctjebg,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,40,5,,7,0,1,,,,,,0,1,35,2,-1,0,-185,0,,,1,0.3,0,Regular,0,7,50,1,1,,,,6.61907053,1757439632,1757439572,1,,,0,2,9,,,0,27,0,17,0,2,-3,7,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,7,8,n7xj2r3e,,,,,0
6,qzvgdryu,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,60,6,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,0,0,0,,0,0,58,0,,,,,,1757439632,1757439572,1,,,0,2.32,9.32,,,0,0,17,27,0,12,2,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,7,8,n7xj2r3e,,,,,0
7,joe72x0i,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,79,7,,2,0,1,,,,,,0,1,30,4,-1,0,-185,0,,,1,0.3,0,Regular,0,2,61,1,1,,,,2.577393532,1757439632,1757439572,1,,,0,2.44,9.44,,,0,32,0,0,27,0,0,2,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,7,8,n7xj2r3e,,,,,0
8,m1aq2zo8,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,96,8,,2,0,1,,,,,,0,1,30,3,-1,0,-185,0,,,1,0.3,0,Regular,0,2,90,1,1,,,,5.404223442,1757439632,1757439572,1,,,0,3.6,10.6,,,0,27,0,32,27,0,2,2,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,7,8,n7xj2r3e,,,,,0
9,cbcvki3x,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.6,1,,,88,9,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,0,0,0,,0,0,78,0,,,,,,1757439632,1757439571,1,,,0,3.12,10.12,,,0,22,22,0,17,17,0,0,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,7,8,n7xj2r3e,,,,,0
10,9ify4f6u,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.6,1,,,71,10,,2,0,1,,,,,,0,1,30,1,-1,0,-185,0,,,1,0.3,0,Regular,0,2,77,1,1,,,,1.832910776,1757439631,1757439571,1,,,0,3.08,10.08,,,0,0,27,22,22,2,2,2,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,7,8,n7xj2r3e,,,,,0
1,q0ls0pc3,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,343,1,Worker,29,0,0,,,,,,1,0,0,4,30,6,4,1,,-185,0,0,0.3,Regular,0,29,179,0,,14.90834403,15.2983315,0.389987469,,1757439725,1757439665,1,,,0,7.16,14.16,,,0,21,0,21,21,29,29,29,29,0,0,0,0,1,4,4,0,,0,0,0,0,0,8,9,n7xj2r3e,,,,,0
2,0fhffl1x,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,369,2,Firm,29,0,0,,,,,,1,0,0,1,30,9,1,1,,-185,0,0,0.3,Regular,0,29,205,0,,1.193841219,1.366878271,0.173037052,,1757439726,1757439665,1,,,0,8.2,15.2,,,0,23,23,23,23,26,29,29,29,0,0,0,0,1,4,4,0,,0,0,0,0,0,8,9,n7xj2r3e,,,,,0
3,cacvmkz5,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,437,3,,27,0,0,,,,,,1,0,0,3,35,7,3,1,,-185,0,0,0.3,Regular,0,27,273,0,,10.66326952,10.79391813,0.130648613,,1757439725,1757439665,1,,,0,10.92,17.92,,,0,21,57,57,24,29,29,29,27,0,0,0,0,1,4,4,0,,0,0,0,0,0,8,9,n7xj2r3e,,,,,0
4,urz8l5hw,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,349,4,,29,0,0,,,,,,1,0,0,2,30,5,2,1,,-185,0,0,0.3,Regular,0,29,235,0,,3.576371908,3.603704929,0.027333021,,1757439725,1757439665,1,,,0,9.4,16.4,,,0,20,21,20,21,24,73,27,29,0,0,0,0,1,4,4,0,,0,0,0,0,0,8,9,n7xj2r3e,,,,,0
5,8nctjebg,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,40,5,,2,0,1,,,,,,0,1,30,2,-1,0,-185,0,,,1,0.3,0,Regular,0,2,52,1,1,,,,4.303273678,1757439726,1757439665,1,,,0,2.08,9.08,,,0,27,0,17,0,2,-3,7,2,0,0,0,0,1,4,4,0,,0,0,0,0,0,8,9,n7xj2r3e,,,,,0
6,qzvgdryu,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,60,6,,2,0,1,,,,,,0,1,30,4,-1,0,-185,0,,,1,0.3,0,Regular,0,2,60,1,1,,,,5.206614256,1757439725,1757439665,1,,,0,2.4,9.4,,,0,0,17,27,0,12,2,0,2,0,0,0,0,1,4,4,0,,0,0,0,0,0,8,9,n7xj2r3e,,,,,0
7,joe72x0i,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,79,7,,7,0,1,,,,,,0,1,35,3,-1,0,-185,0,,,1,0.3,0,Regular,0,7,68,1,1,,,,2.171792507,1757439726,1757439665,1,,,0,2.72,9.72,,,0,32,0,0,27,0,0,2,7,0,0,0,0,1,4,4,0,,0,0,0,0,0,8,9,n7xj2r3e,,,,,0
8,m1aq2zo8,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,96,8,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,0,0,0,,0,0,90,0,,,,,,1757439726,1757439665,1,,,0,3.6,10.6,,,0,27,0,32,27,0,2,2,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,8,9,n7xj2r3e,,,,,0
9,cbcvki3x,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.6,1,,,88,9,,2,0,1,,,,,,0,1,30,1,-1,0,-185,0,,,1,0.3,0,Regular,0,2,80,1,1,,,,3.32590723,1757439726,1757439665,1,,,0,3.2,10.2,,,0,22,22,0,17,17,0,0,2,0,0,0,0,1,4,4,0,,0,0,0,0,0,8,9,n7xj2r3e,,,,,0
10,9ify4f6u,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.6,1,,,71,10,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,0,0,0,,0,0,77,0,,,,,,1757439725,1757439665,1,,,0,3.08,10.08,,,0,0,27,22,22,2,2,2,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,8,9,n7xj2r3e,,,,,0
1,q0ls0pc3,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,343,1,Worker,29,0,0,,,,,,1,0,0,2,30,7,2,1,,-185,0,0,0.3,Regular,0,29,208,0,,3.166261673,3.260403633,0.09414196,,1757439818,1757439758,1,,,0,8.32,15.32,,,0,21,0,21,21,29,29,29,29,29,0,0,0,1,4,4,0,,0,0,0,0,0,9,10,n7xj2r3e,,,,,0
2,0fhffl1x,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,369,2,Firm,29,0,0,,,,,,1,0,0,4,30,8,4,1,,-185,0,0,0.3,Regular,0,29,234,0,,37.65013051,38.10665321,0.456522703,,1757439818,1757439758,1,,,0,9.36,16.36,,,0,23,23,23,23,26,29,29,29,29,0,0,0,1,4,4,0,,0,0,0,0,0,9,10,n7xj2r3e,,,,,0
3,cacvmkz5,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,437,3,,29,0,0,,,,,,1,0,0,3,30,5,3,1,,-185,0,0,0.3,Regular,0,29,302,0,,9.444716215,9.460336208,0.015619993,,1757439818,1757439758,1,,,0,12.08,19.08,,,0,21,57,57,24,29,29,29,27,29,0,0,0,1,4,4,0,,0,0,0,0,0,9,10,n7xj2r3e,,,,,0
4,urz8l5hw,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,349,4,,29,0,0,,,,,,1,0,0,1,30,9,1,1,,-185,0,0,0.3,Regular,0,29,264,0,,2.034300089,2.244058609,0.20975852,,1757439818,1757439758,1,,,0,10.56,17.56,,,0,20,21,20,21,24,73,27,29,29,0,0,0,1,4,4,0,,0,0,0,0,0,9,10,n7xj2r3e,,,,,0
5,8nctjebg,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,40,5,,2,0,1,,,,,,0,1,30,3,-1,0,-185,0,,,1,0.3,0,Regular,0,2,54,1,1,,,,2.456715345,1757439818,1757439758,1,,,0,2.16,9.16,,,0,27,0,17,0,2,-3,7,2,2,0,0,0,1,4,4,0,,0,0,0,0,0,9,10,n7xj2r3e,,,,,0
6,qzvgdryu,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,60,6,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,0,0,0,,0,0,60,0,,,,,,1757439819,1757439758,1,,,0,2.4,9.4,,,0,0,17,27,0,12,2,0,2,0,0,0,0,1,4,4,0,,0,0,0,0,0,9,10,n7xj2r3e,,,,,0
7,joe72x0i,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,79,7,,2,0,1,,,,,,0,1,30,2,-1,0,-185,0,,,1,0.3,0,Regular,0,2,70,1,1,,,,5.585349083,1757439819,1757439758,1,,,0,2.8,9.8,,,0,32,0,0,27,0,0,2,7,2,0,0,0,1,4,4,0,,0,0,0,0,0,9,10,n7xj2r3e,,,,,0
8,m1aq2zo8,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,96,8,,2,0,1,,,,,,0,1,30,4,-1,0,-185,0,,,1,0.3,0,Regular,0,2,92,1,1,,,,3.632819414,1757439818,1757439758,1,,,0,3.68,10.68,,,0,27,0,32,27,0,2,2,0,2,0,0,0,1,4,4,0,,0,0,0,0,0,9,10,n7xj2r3e,,,,,0
9,cbcvki3x,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.6,1,,,88,9,,2,0,1,,,,,,0,1,30,1,-1,0,-185,0,,,1,0.3,0,Regular,0,2,82,1,1,,,,5.23632741,1757439819,1757439758,1,,,0,3.28,10.28,,,0,22,22,0,17,17,0,0,2,2,0,0,0,1,4,4,0,,0,0,0,0,0,9,10,n7xj2r3e,,,,,0
10,9ify4f6u,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.6,1,,,71,10,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,0,0,0,,0,0,77,0,,,,,,1757439818,1757439758,1,,,0,3.08,10.08,,,0,0,27,22,22,2,2,2,0,0,0,0,0,1,4,4,0,,0,0,0,0,0,9,10,n7xj2r3e,,,,,0
1,q0ls0pc3,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,343,1,Worker,77,0,0,,,,,,1,0,0,1,30,10,1,1,,-185,0,0,0.8,Super,0,77,285,0,,1.525979996,1.658820391,0.132840395,,1757439912,1757439852,1,,,0,11.4,18.4,,,0,21,0,21,21,29,29,29,29,29,77,0,0,1,4,4,0,,0,0,0,0,0,10,11,n7xj2r3e,,,,,0
2,0fhffl1x,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,369,2,Firm,29,0,0,,,,,,1,0,0,4,30,9,4,1,,-185,0,0,0.3,Regular,0,29,263,0,,55.10596585,55.24910235,0.143136501,,1757439912,1757439852,1,,,0,10.52,17.52,,,0,23,23,23,23,26,29,29,29,29,29,0,0,1,4,4,0,,0,0,0,0,0,10,11,n7xj2r3e,,,,,0
3,cacvmkz5,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,437,3,,77,0,0,,,,,,1,0,0,3,30,5,3,1,,-185,0,0,0.8,Super,0,77,379,0,,22.62701106,22.51282287,-0.114188194,,1757439912,1757439852,1,,,0,15.16,22.16,,,0,21,57,57,24,29,29,29,27,29,77,0,0,1,4,4,0,,0,0,0,0,0,10,11,n7xj2r3e,,,,,0
4,urz8l5hw,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,349,4,,27,0,0,,,,,,1,0,0,2,35,7,2,1,,-185,0,0,0.3,Regular,0,27,291,0,,2.187523603,2.198148727,0.010625124,,1757439912,1757439852,1,,,0,11.64,18.64,,,0,20,21,20,21,24,73,27,29,29,27,0,0,1,4,4,0,,0,0,0,0,0,10,11,n7xj2r3e,,,,,0
5,8nctjebg,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,40,5,,-8,0,1,,,,,,0,1,30,3,-1,0,-185,0,,,1,0.8,0,Super,0,-8,46,1,1,,,,2.415833712,1757439912,1757439852,1,,,0,1.84,8.84,,,0,27,0,17,0,2,-3,7,2,2,-8,0,0,1,4,4,0,,0,0,0,0,0,10,11,n7xj2r3e,,,,,0
6,qzvgdryu,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,60,6,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,0,0,0,,0,0,60,0,,,,,,1757439912,1757439852,1,,,0,2.4,9.4,,,0,0,17,27,0,12,2,0,2,0,0,0,0,1,4,4,0,,0,0,0,0,0,10,11,n7xj2r3e,,,,,0
7,joe72x0i,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,79,7,,7,0,1,,,,,,0,1,35,2,-1,0,-185,0,,,1,0.3,0,Regular,0,7,77,1,1,,,,4.097527027,1757439912,1757439852,1,,,0,3.08,10.08,,,0,32,0,0,27,0,0,2,7,2,7,0,0,1,4,4,0,,0,0,0,0,0,10,11,n7xj2r3e,,,,,0
8,m1aq2zo8,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,96,8,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,0,0,0,,0,0,92,0,,,,,,1757439912,1757439852,1,,,0,3.68,10.68,,,0,27,0,32,27,0,2,2,0,2,0,0,0,1,4,4,0,,0,0,0,0,0,10,11,n7xj2r3e,,,,,0
9,cbcvki3x,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.6,1,,,88,9,,2,0,1,,,,,,0,1,30,4,-1,0,-185,0,,,1,0.3,0,Regular,0,2,84,1,1,,,,2.655072451,1757439912,1757439852,1,,,0,3.36,10.36,,,0,22,22,0,17,17,0,0,2,2,2,0,0,1,4,4,0,,0,0,0,0,0,10,11,n7xj2r3e,,,,,0
10,9ify4f6u,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.6,1,,,71,10,,-8,0,1,,,,,,0,1,30,1,-1,0,-185,0,,,1,0.8,0,Super,0,-8,69,1,1,,,,6.466173649,1757439912,1757439852,1,,,0,2.76,9.76,,,0,0,27,22,22,2,2,2,0,0,-8,0,0,1,4,4,0,,0,0,0,0,0,10,11,n7xj2r3e,,,,,0
1,q0ls0pc3,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,343,1,Worker,29,0,0,,,,,,1,0,0,1,30,8,1,1,,-185,0,0,0.3,Regular,0,29,314,0,,1.637245417,2.057344437,0.42009902,,1757440006,1757439946,1,,,0,12.56,19.56,,,0,21,0,21,21,29,29,29,29,29,77,29,0,1,4,4,0,,0,0,0,0,0,11,12,n7xj2r3e,,,,,0
2,0fhffl1x,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,369,2,Firm,29,0,0,,,,,,1,0,0,4,30,7,4,1,,-185,0,0,0.3,Regular,0,29,292,0,,43.87399054,44.26273918,0.388748646,,1757440006,1757439946,1,,,0,11.68,18.68,,,0,23,23,23,23,26,29,29,29,29,29,29,0,1,4,4,0,,0,0,0,0,0,11,12,n7xj2r3e,,,,,0
3,cacvmkz5,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,437,3,,29,0,0,,,,,,1,0,0,3,30,9,3,1,,-185,0,0,0.3,Regular,0,29,408,0,,19.6156342,19.53926778,-0.076366425,,1757440006,1757439946,1,,,0,16.32,23.32,,,0,21,57,57,24,29,29,29,27,29,77,29,0,1,4,4,0,,0,0,0,0,0,11,12,n7xj2r3e,,,,,0
4,urz8l5hw,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,349,4,,29,0,0,,,,,,1,0,0,2,30,5,2,1,,-185,0,0,0.3,Regular,0,29,320,0,,3.402014494,3.50733161,0.105317116,,1757440006,1757439946,1,,,0,12.8,19.8,,,0,20,21,20,21,24,73,27,29,29,27,29,0,1,4,4,0,,0,0,0,0,0,11,12,n7xj2r3e,,,,,0
5,8nctjebg,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,40,5,,2,0,1,,,,,,0,1,30,2,-1,0,-185,0,,,1,0.3,0,Regular,0,2,48,1,1,,,,5.656450987,1757440006,1757439946,1,,,0,1.92,8.92,,,0,27,0,17,0,2,-3,7,2,2,-8,2,0,1,4,4,0,,0,0,0,0,0,11,12,n7xj2r3e,,,,,0
6,qzvgdryu,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,60,6,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,0,0,0,,0,0,60,0,,,,,,1757440006,1757439946,1,,,0,2.4,9.4,,,0,0,17,27,0,12,2,0,2,0,0,0,0,1,4,4,0,,0,0,0,0,0,11,12,n7xj2r3e,,,,,0
7,joe72x0i,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,79,7,,2,0,1,,,,,,0,1,30,4,-1,0,-185,0,,,1,0.3,0,Regular,0,2,79,1,1,,,,14.0472374,1757440006,1757439946,1,,,0,3.16,10.16,,,0,32,0,0,27,0,0,2,7,2,7,2,0,1,4,4,0,,0,0,0,0,0,11,12,n7xj2r3e,,,,,0
8,m1aq2zo8,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,96,8,,2,0,1,,,,,,0,1,30,1,-1,0,-185,0,,,1,0.3,0,Regular,0,2,94,1,1,,,,2.843817234,1757440006,1757439946,1,,,0,3.76,10.76,,,0,27,0,32,27,0,2,2,0,2,0,2,0,1,4,4,0,,0,0,0,0,0,11,12,n7xj2r3e,,,,,0
9,cbcvki3x,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.6,1,,,88,9,,2,0,1,,,,,,0,1,30,3,-1,0,-185,0,,,1,0.3,0,Regular,0,2,86,1,1,,,,5.437348127,1757440006,1757439946,1,,,0,3.44,10.44,,,0,22,22,0,17,17,0,0,2,2,2,2,0,1,4,4,0,,0,0,0,0,0,11,12,n7xj2r3e,,,,,0
10,9ify4f6u,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.6,1,,,71,10,,0,0,1,,,,,,0,0,0,0,-1,0,-185,0,,,0,0,0,,0,0,69,0,,,,,,1757440006,1757439946,1,,,0,2.76,9.76,,,0,0,27,22,22,2,2,2,0,0,-8,0,0,1,4,4,0,,0,0,0,0,0,11,12,n7xj2r3e,,,,,0
1,q0ls0pc3,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,343,1,Worker,29,0,0,,,,,,1,0,0,3,30,8,3,1,,-185,0,0,0.3,Regular,0,29,343,0,,3.755135536,5.030820131,1.275684595,,1757440108,1757440048,1,,,0,13.72,20.72,,,0,21,0,21,21,29,29,29,29,29,77,29,29,1,4,4,0,,0,0,0,0,0,12,13,n7xj2r3e,,,,,0
2,0fhffl1x,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,369,2,Firm,77,0,0,,,,,,1,0,0,2,30,5,2,1,,-185,0,0,0.8,Super,0,77,369,0,,2.001952648,1.92717123,-0.074781418,,1757440108,1757440048,1,,,0,14.76,21.76,,,0,23,23,23,23,26,29,29,29,29,29,29,77,1,4,4,0,,0,0,0,0,0,12,13,n7xj2r3e,,,,,0
3,cacvmkz5,,0,156,156,Gift_Exchange_Baseline,Experiment_End,54:18.5,1,,,437,3,,29,0,0,,,,,,1,0,0,4,30,9,4,1,,-185,0,0,0.3,Regular,0,29,437,0,,9.252068996,9.156078577,-0.095990419,,1757440108,1757440048,1,,,0,17.48,24.48,,,0,21,57,57,24,29,29,29,27,29,77,29,29,1,4,4,0,,0,0,0,0,0,12,13,n7xj2r3e,,,,,0
